job_id,platform,title,company,location,salary_text,work_type,failed_at,failure_reason,requires_manual_review,screenshot_path,run_id
92336675,seek,Data Architect,NTP Talent,Sydney NSW (Hybrid),,Full time,2026-05-28T23:46:19.185Z,ats_jobadder_submit_failed,false,,2026-05-28T22:09:35.764Z,jobadder,https://apply.jobadder.com/18406/865171/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=AWuN5WHMsLstdPSWta4cWM,
92387383,seek,Senior Automation Developer,NSW Department of Customer Service,"Parramatta, Sydney NSW (Hybrid)",$129464.0k - $142665.0k p.a.,Contract/Temp,2026-05-28T23:50:59.999Z,ats_cornerstone_no_submit,false,,2026-05-28T22:09:35.764Z,cornerstone,https://nswconnect.csod.com/ux/ats/careersite/2/home/requisition/52014?c=nswconnect&seek-token=Ajm8J7ivz1xjVhwVuWyY25&source=seek_oz,
92373300,seek,Cloud Platform Engineer,Marlin Human Capital,Sydney NSW (Hybrid),,Contract/Temp,2026-05-28T23:53:25.258Z,seek_profile_incomplete,false,,2026-05-28T22:09:35.764Z,,,
92325638,seek,Cloud M365 Engineer (AMSA6),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$128,997 - $150,443 + 15.4% super",Full time,2026-05-29T00:19:50.147Z,ats_pageup_no_submit,false,,2026-05-28T22:09:35.764Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/cw/applicationForm/initApplication.asp?lJobID=493027&sCompletionSignal=Tswk7x9Z3FaJXipooczHyW&sLanguage=en&sSourcePointer=cw&lJobSourceTypeID=806,
92325626,seek,Cloud M365 Engineer (AMSA5),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$105,749 - $126,270 + 15.4% super",Full time,2026-05-29T00:20:19.635Z,ats_pageup_no_submit,false,,2026-05-28T22:09:35.764Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/gateway/Default.aspx?c=apply&sJobIDs=493026&SourceTypeID=806&seek-token=KoGctNNtzZ9peGV6NgMJPv,
92363284,seek,Senior Educational Developer- Medicine Program Redesign (MPR),University of New South Wales,"Kensington, Sydney NSW (Hybrid)","Level 8 $127,351- $143,488 based on experience",Full time,2026-05-29T00:25:09.585Z,ats_pageup_no_submit,false,,2026-05-28T22:09:35.764Z,pageup,https://secure.dc2.pageuppeople.com/apply/841/gateway/Default.aspx?c=apply&sJobIDs=540380&SourceTypeID=807&seek-token=MNJvhgJYyr13CMSccqf1aP,
92334396,seek,Data Specialist MS Fabric,"NSW Department of Climate Change, Energy, the Environment & Water","Parramatta, Sydney NSW (Hybrid)","$113,574 to $125,720 + super",Full time,2026-05-29T00:25:57.459Z,ats_pageup_no_submit,false,,2026-05-28T22:09:35.764Z,pageup,https://secure.dc2.pageuppeople.com/apply/795/gateway/Default.aspx?c=apply&sJobIDs=550498&SourceTypeID=810&seek-token=LGzBPeGMfLzrKZsRig1m4U,
92332358,seek,Data Architect,NTP Talent,"Newcastle, Maitland & Hunter NSW (Hybrid)",,Full time,2026-05-29T00:35:43.865Z,ats_jobadder_submit_failed,false,,2026-05-28T22:09:35.764Z,jobadder,https://apply.jobadder.com/18406/865063/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=CAYaVeCnEQURNBAPGpLLeW,
92372254,seek,"Technical Project Manager Delivery Lead, Clerk Grade 9/10 - Parliament of NSW",Parliament of NSW,Sydney NSW (Hybrid),"$129,464 to $142,665 p.a. plus Super & LL",Full time,2026-05-29T06:38:29.477Z,ats_pageup_no_submit,false,,2026-05-29T06:34:55.173Z,pageup,https://secure.dc2.pageuppeople.com/apply/1224/aw/applicationForm/initApplication.asp?lJobID=492577&sCompletionSignal=WabVjsZUcHqpawytHcTiPb&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=801,
92400156,seek,Project Manager – Microsoft Cloud & Data Projects - Remote,Agile Analytics,"North Sydney, Sydney NSW (Remote)",,Full time,2026-05-29T06:39:54.172Z,unexpected_error,false,,2026-05-29T06:34:55.173Z,,,
92325658,seek,Machine Learning Engineering Manager,icare,Sydney NSW (Hybrid),,Full time,2026-05-29T06:45:18.969Z,ats_pageup_no_submit,false,,2026-05-29T06:34:55.173Z,pageup,https://secure.dc2.pageuppeople.com/apply/914/gateway/Default.aspx?c=apply&sJobIDs=498649&SourceTypeID=804&seek-token=7yg8hxhbDQQUSyARoqMvLM,
92406328,seek,Solution Designer (Insurance) - Perm or Contract,Software At Scale,Sydney NSW (Hybrid),,Contract/Temp,2026-05-29T06:56:25.554Z,unexpected_error,false,,2026-05-29T06:34:55.173Z,,,
92328234,seek,Project Manager,"Sharp & Carter Technology, Projects & Digital Brisbane",Brisbane QLD (Hybrid),$1050/day + super,Contract/Temp,2026-05-29T07:08:22.469Z,ats_jobadder_submit_failed,false,,2026-05-29T06:34:55.173Z,jobadder,https://apply.jobadder.com/18301/1962841/ty5zfoiz72hutfzq6cqzaxmx6u?site=au2&seek-token=Am17JTbZdP6nLq8n7UNRV7,
92356759,seek,ICT Principal Infrastructure Engineer,City of Moreton Bay,"Strathpine, Brisbane QLD (Hybrid)","From $117,900pa + super + 9 day fortnight (RDO)",Full time,2026-05-29T07:29:22.237Z,continue_button_not_found,false,,2026-05-29T06:34:55.173Z,,,
92381418,seek,Scrum Master,Peoplebank Australia QLD,Brisbane QLD (Hybrid),Competitive market rate,Contract/Temp,2026-05-29T07:30:39.191Z,ats_pageup_no_submit,false,,2026-05-29T06:34:55.173Z,pageup,https://applr.io/l/c87a719e?portal=amw&seek-token=RTBkvMLPdUCbMQiT9NUQDU,
92354606,seek,Manager Digital Products,NSW Department of Customer Service,"Parramatta, Sydney NSW (Hybrid)",$149739.0k - $173174.0k p.a.,Full time,2026-05-29T07:36:30.940Z,ats_cornerstone_no_submit,false,,2026-05-29T06:34:55.173Z,cornerstone,https://nswconnect.csod.com/ux/ats/careersite/2/home/requisition/51527?c=nswconnect&seek-token=2bYaUiciLrQP8KLr3ovXsv&source=seek_oz,
92392819,seek,Product Manager,Zurich Financial Services Australia,"North Sydney, Sydney NSW (Hybrid)",Salaried,Full time,2026-05-29T07:47:22.918Z,continue_button_not_found,false,,2026-05-29T06:34:55.173Z,,,
92407933,seek,Senior Project Manager,RPS,"Townsville, Northern QLD (Hybrid)",Permanent Full time Opportunity,Full time,2026-05-29T08:00:33.645Z,ats_cornerstone_no_progress,false,,2026-05-29T06:34:55.173Z,cornerstone,https://tetratech.csod.com/ux/ats/careersite/1/home/requisition/8327?c=tetratech&seek-token=QgbgZgZe6vm232jutm4kSK,
92363835,seek,Project Manager,Seqwater,Brisbane QLD (Hybrid),,Contract/Temp,2026-05-29T08:05:09.814Z,ats_pageup_no_submit,false,,2026-05-29T06:34:55.173Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/aw/applicationForm/initApplication.asp?lJobID=500057&sCompletionSignal=JAcerTVhqFZmGmyifBLkXf&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=811,
92396121,seek,Senior Project Controller - APAC,Cosmic Group Services Pty Ltd,Brisbane QLD (Hybrid),,Full time,2026-05-29T08:07:23.532Z,unexpected_error,false,,2026-05-29T06:34:55.173Z,,,
92396848,seek,Senior Customer Success Manager,The Lookout Way,Brisbane QLD (Remote),"$135,000 per year + super",Full time,2026-05-29T08:20:34.793Z,seek_profile_incomplete,false,,2026-05-29T06:34:55.173Z,,,
92398353,seek,Senior Engineer,The Recruitment Company,"North Sydney, Sydney NSW (Hybrid)",$150K-190K  Base + Super + Bonus,Full time,2026-05-29T08:27:55.392Z,unexpected_error,false,,2026-05-29T06:34:55.173Z,,,
92336675,seek,Data Architect,NTP Talent,Sydney NSW (Hybrid),,Full time,2026-05-29T08:41:41.618Z,ats_jobadder_submit_failed,false,,2026-05-29T06:34:55.173Z,jobadder,https://apply.jobadder.com/18406/865171/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=Qg4LJNaLdumKrnbrAJMGJh,
92354764,seek,Senior Software Developer,Corporate Travel Management,Sydney NSW (Hybrid),,Full time,2026-05-29T09:02:18.724Z,ats_jobadder_no_submit,false,,2026-05-29T06:34:55.173Z,jobadder,https://apply.jobadder.com/17611/904258/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=JhLMPPNFfzBp8snpsfr9aQ,
92410138,seek,Platform Engineer (Data),Virgin Australia,"South Brisbane, Brisbane QLD (Hybrid)",,Full time,2026-05-29T09:09:47.125Z,ats_pageup_no_submit,false,,2026-05-29T06:34:55.173Z,pageup,https://secure.dc2.pageuppeople.com/apply/549/aw/applicationForm/initApplication.asp?lJobID=509916&sCompletionSignal=PahoWv4bufDCqectuPNJk5&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92405062,seek,AI Operations Engineer,Launch Recruitment Pty Ltd,Sydney NSW (Hybrid),,Full time,2026-05-29T09:24:12.207Z,seek_profile_incomplete,false,,2026-05-29T06:34:55.173Z,,,
92372254,seek,"Technical Project Manager Delivery Lead, Clerk Grade 9/10 - Parliament of NSW",Parliament of NSW,Sydney NSW (Hybrid),"$129,464 to $142,665 p.a. plus Super & LL",Full time,2026-05-29T11:42:23.755Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/1224/aw/applicationForm/initApplication.asp?lJobID=492577&sCompletionSignal=B5Qq5k4xmt5XoCK3XQzBAL&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=801,
92413752,seek,Senior Program Delivery Manager- Public Safety,NEC Australia Pty Ltd,Sydney NSW (Hybrid),,Full time,2026-05-29T11:46:24.202Z,unexpected_error,false,,2026-05-29T11:41:17.061Z,,,
92325658,seek,Machine Learning Engineering Manager,icare,Sydney NSW (Hybrid),,Full time,2026-05-29T11:55:27.234Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/914/aw/applicationForm/initApplication.asp?lJobID=498649&sCompletionSignal=6cHnbMK3kdAvdjJB5yoLTv&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=804,
92328234,seek,Project Manager,"Sharp & Carter Technology, Projects & Digital Brisbane",Brisbane QLD (Hybrid),$1050/day + super,Contract/Temp,2026-05-29T12:06:51.978Z,ats_jobadder_submit_failed,false,,2026-05-29T11:41:17.061Z,jobadder,https://apply.jobadder.com/18301/1962841/ty5zfoiz72hutfzq6cqzaxmx6u?site=au2&seek-token=561fspfYD89B5D9iFirv1d,
92356759,seek,ICT Principal Infrastructure Engineer,City of Moreton Bay,"Strathpine, Brisbane QLD (Hybrid)","From $117,900pa + super + 9 day fortnight (RDO)",Full time,2026-05-29T12:10:46.368Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/586/cw/applicationForm/initApplication.asp?lJobID=501278&sCompletionSignal=5auMzDKK7va6AYe5Dayzio&sLanguage=en&sSourcePointer=cw&lJobSourceTypeID=806,
92395675,seek,"Lead, Performance and Monitoring",WorkCover Queensland,Brisbane QLD (Hybrid),,Full time,2026-05-29T12:11:47.065Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/615/gateway/Default.aspx?c=apply&sJobIDs=494395&SourceTypeID=804&seek-token=YTAnknCnPqGg72bh97vkGj,
92354606,seek,Manager Digital Products,NSW Department of Customer Service,"Parramatta, Sydney NSW (Hybrid)",$149739.0k - $173174.0k p.a.,Full time,2026-05-29T12:14:07.786Z,ats_cornerstone_no_submit,false,,2026-05-29T11:41:17.061Z,cornerstone,https://nswconnect.csod.com/ux/ats/careersite/2/home/requisition/51527?c=nswconnect&seek-token=Ebz2LEbEM81k8T3fEzX5BE&source=seek_oz,
92407933,seek,Senior Project Manager,RPS,"Townsville, Northern QLD (Hybrid)",Permanent Full time Opportunity,Full time,2026-05-29T12:24:06.988Z,ats_cornerstone_no_progress,false,,2026-05-29T11:41:17.061Z,cornerstone,https://tetratech.csod.com/ux/ats/careersite/1/home/requisition/8327?c=tetratech&seek-token=88F8bxW8odiauB5vtB7iuM,
92363835,seek,Project Manager,Seqwater,Brisbane QLD (Hybrid),,Contract/Temp,2026-05-29T12:28:41.390Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/aw/applicationForm/initApplication.asp?lJobID=500057&sCompletionSignal=UidMKszRk3ctGZbVeby42M&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=811,
92381418,seek,Scrum Master,Peoplebank Australia QLD,Brisbane QLD (Hybrid),Competitive market rate,Contract/Temp,2026-05-29T12:41:13.194Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://applr.io/l/c87a719e?portal=amw&seek-token=MzCNc1WhLpFrTXhDRirifN,
92413280,seek,Application Analyst,Hyundai Capital Australia Pty Ltd,"Macquarie Park, Sydney NSW (Hybrid)",,Full time,2026-05-29T12:48:11.521Z,seek_profile_incomplete,false,,2026-05-29T11:41:17.061Z,,,
92398353,seek,Senior Engineer,The Recruitment Company,"North Sydney, Sydney NSW (Hybrid)",$150K-190K  Base + Super + Bonus,Full time,2026-05-29T12:49:20.066Z,seek_profile_incomplete,false,,2026-05-29T11:41:17.061Z,,,
92406328,seek,Solution Designer (Insurance) - Perm or Contract,Software At Scale,Sydney NSW (Hybrid),,Contract/Temp,2026-05-29T12:50:45.202Z,unexpected_error,false,,2026-05-29T11:41:17.061Z,,,
92410138,seek,Platform Engineer (Data),Virgin Australia,"South Brisbane, Brisbane QLD (Hybrid)",,Full time,2026-05-29T12:57:36.282Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/549/aw/applicationForm/initApplication.asp?lJobID=509916&sCompletionSignal=BQdtkgjZoh89Rq942gNXiX&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92354764,seek,Senior Software Developer,Corporate Travel Management,Sydney NSW (Hybrid),,Full time,2026-05-29T13:18:26.089Z,ats_jobadder_no_submit,false,,2026-05-29T11:41:17.061Z,jobadder,https://apply.jobadder.com/17611/904258/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=ESRgAojvVJJHUmwhrJexzc,
92336675,seek,Data Architect,NTP Talent,Sydney NSW (Hybrid),,Full time,2026-05-29T13:28:09.308Z,ats_jobadder_submit_failed,false,,2026-05-29T11:41:17.061Z,jobadder,https://apply.jobadder.com/18406/865171/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=UMyDoxB1hMGqSQB7MocFZm,
92409331,seek,Solutions Architect - Financial Services,DWS Limited,Sydney NSW (Hybrid),Up to $225k pkg (dept on exp),Full time,2026-05-29T13:44:53.001Z,ats_jobadder_submit_failed,false,,2026-05-29T11:41:17.061Z,jobadder,https://apply.jobadder.com/16850/1963871/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=NBNwiDeVtbGgU4Pk4Az5Ka,
92325638,seek,Cloud M365 Engineer (AMSA6),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$128,997 - $150,443 + 15.4% super",Full time,2026-05-29T13:45:37.820Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/cw/applicationForm/initApplication.asp?lJobID=493027&sCompletionSignal=CAyFKZQXYyUd3H7t6FKnzw&sLanguage=en&sSourcePointer=cw&lJobSourceTypeID=806,
92325626,seek,Cloud M365 Engineer (AMSA5),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$105,749 - $126,270 + 15.4% super",Full time,2026-05-29T13:46:11.576Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/gateway/Default.aspx?c=apply&sJobIDs=493026&SourceTypeID=806&seek-token=UW5fPA7ihD3PF8rsEJ6RsD,
92332358,seek,Data Architect,NTP Talent,"Newcastle, Maitland & Hunter NSW (Hybrid)",,Full time,2026-05-29T14:07:43.617Z,ats_jobadder_submit_failed,false,,2026-05-29T11:41:17.061Z,jobadder,https://apply.jobadder.com/18406/865063/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=Mu9RCsN8HE8hLD5EBGmgoW,
92411740,seek,Business Analyst,Peoplebank Australia NSW,"Macquarie Park, Sydney NSW (Hybrid)",Competitive Remuneration,Contract/Temp,2026-05-29T14:12:39.106Z,ats_pageup_no_submit,false,,2026-05-29T11:41:17.061Z,pageup,https://applr.io/l/a4c777e7?portal=amw&seek-token=TkWKtDXzmAmqCKwK5VM8Zk,
92369148,seek,Senior UX and Product Designer - 3 Month FTC,Superloop,Sydney NSW (Hybrid),,Full time,2026-05-29T14:14:04.274Z,ats_teamtailor_no_submit,false,,2026-05-29T11:41:17.061Z,teamtailor,https://superloop-1733718881.teamtailor.com/jobs/7801783-senior-ux-and-product-designer-3-month-ftc?seek-token=LoTZXhN8cD7N9hxzy7iBS2,
92384755,seek,Senior Business Development Manager - Dynamics 365,Datacom,"North Sydney, Sydney NSW (Hybrid)",,Full time,2026-05-29T14:16:19.829Z,unexpected_error,false,,2026-05-29T11:41:17.061Z,,,
92372254,seek,"Technical Project Manager Delivery Lead, Clerk Grade 9/10 - Parliament of NSW",Parliament of NSW,Sydney NSW (Hybrid),"$129,464 to $142,665 p.a. plus Super & LL",Full time,2026-05-30T05:59:19.445Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://secure.dc2.pageuppeople.com/apply/1224/aw/applicationForm/initApplication.asp?lJobID=492577&sCompletionSignal=Eh4ZomEsK7Lj7Ugg31ctwZ&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=801,
92381418,seek,Scrum Master,Peoplebank Australia QLD,Brisbane QLD (Hybrid),Competitive market rate,Contract/Temp,2026-05-30T06:16:07.537Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://applr.io/l/c87a719e?portal=amw&seek-token=XuytgZrn1cg6UsDMjKKNB1,
92356759,seek,ICT Principal Infrastructure Engineer,City of Moreton Bay,"Strathpine, Brisbane QLD (Hybrid)","From $117,900pa + super + 9 day fortnight (RDO)",Full time,2026-05-30T06:17:38.733Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://secure.dc2.pageuppeople.com/apply/586/cw/applicationForm/initApplication.asp?lJobID=501278&sCompletionSignal=SarkH7WCUSH1Q7wX4jjkFL&sLanguage=en&sSourcePointer=cw&lJobSourceTypeID=806,
92395675,seek,"Lead, Performance and Monitoring",WorkCover Queensland,Brisbane QLD (Hybrid),,Full time,2026-05-30T06:19:25.029Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://secure.dc2.pageuppeople.com/apply/615/gateway/Default.aspx?c=apply&sJobIDs=494395&SourceTypeID=804&seek-token=39kXrkbQdW6AzGG2ogAQVy,
92420179,seek,Senior Product Analyst,Datacom,Brisbane QLD (Hybrid),,Full time,2026-05-30T06:25:19.773Z,unexpected_error,false,,2026-05-30T05:57:31.901Z,,,
92363835,seek,Project Manager,Seqwater,Brisbane QLD (Hybrid),,Contract/Temp,2026-05-30T06:26:21.178Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/gateway/Default.aspx?c=apply&sJobIDs=500057&SourceTypeID=811&seek-token=TVPVxU8ETUBfEyzHmafPLm,
92407933,seek,Senior Project Manager,RPS,"Townsville, Northern QLD (Hybrid)",Permanent Full time Opportunity,Full time,2026-05-30T06:27:45.895Z,ats_cornerstone_no_submit,false,,2026-05-30T05:57:31.901Z,cornerstone,https://tetratech.csod.com/ux/ats/careersite/1/home/requisition/8327?c=tetratech&seek-token=KrGGsD6kVUJ4Q8CmvBWciM,
92381928,seek,Contract Manager,EPEC Group,"South Brisbane, Brisbane QLD (Hybrid)",Attractive salary package + employee benefits,Full time,2026-05-30T06:52:09.120Z,ats_jobadder_submit_failed,false,,2026-05-30T05:57:31.901Z,jobadder,https://apply.jobadder.com/18158/865987/xuslnigijp3uniucg7byhvsvoq?site=au6&seek-token=15aqwpqwVTwERFvtV7bEAK,
92421282,seek,Precast Project & Design Manager for Industry Leader,Talent X Pty Ltd,Brisbane QLD (Hybrid),,Full time,2026-05-30T06:54:11.166Z,seek_profile_incomplete,false,,2026-05-30T05:57:31.901Z,,,
92379530,seek,Lead Database Administrator/Developer,Peoplebank Australia NSW,"North Sydney, Sydney NSW (Hybrid)",Competitive Remuneration,Contract/Temp,2026-05-30T06:58:18.626Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://applr.io/l/ba001c0f?portal=amw&seek-token=RQ57VjSWgn3U6TVxx7cgb2,
92354764,seek,Senior Software Developer,Corporate Travel Management,Sydney NSW (Hybrid),,Full time,2026-05-30T07:16:43.213Z,ats_jobadder_no_submit,false,,2026-05-30T05:57:31.901Z,jobadder,https://apply.jobadder.com/17611/904258/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=TVDUxxEc1ZX5MXUQKTE8nc,
92421333,seek,Solutions Engineer,"Cloudera, Inc",Sydney NSW (Hybrid),,Full time,2026-05-30T07:28:43.665Z,ats_workday_no_submit,false,,2026-05-30T05:57:31.901Z,workday,https://cloudera.wd5.myworkdayjobs.com/en-US/External_Career/job/Australia--New-South-Wales--Sydney/Solutions-Engineer_260632,
92410138,seek,Platform Engineer (Data),Virgin Australia,"South Brisbane, Brisbane QLD (Hybrid)",,Full time,2026-05-30T07:31:53.788Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://secure.dc2.pageuppeople.com/apply/549/aw/applicationForm/initApplication.asp?lJobID=509916&sCompletionSignal=WWPydgde3q1MiNzA1pcuab&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92409331,seek,Solutions Architect - Financial Services,DWS Limited,Sydney NSW (Hybrid),Up to $225k pkg (dept on exp),Full time,2026-05-30T07:57:49.311Z,ats_jobadder_submit_failed,false,,2026-05-30T05:57:31.901Z,jobadder,https://apply.jobadder.com/16850/1963871/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=FBqhKzhidLAAV8f74fDeo,
92411875,seek,Business Analyst,EML Group,Sydney NSW (Hybrid),,Full time,2026-05-30T07:59:46.506Z,ats_workday_no_submit,false,,2026-05-30T05:57:31.901Z,workday,https://eml.wd105.myworkdayjobs.com/en-US/EML/job/Sydney-New-South-Wales/Business-Analyst_JR5733?seek-token=6m8SjL9o7DnbPNjasoDF83,
92411740,seek,Business Analyst,Peoplebank Australia NSW,"Macquarie Park, Sydney NSW (Hybrid)",Competitive Remuneration,Contract/Temp,2026-05-30T08:05:32.553Z,ats_pageup_no_submit,false,,2026-05-30T05:57:31.901Z,pageup,https://applr.io/l/a4c777e7?portal=amw&seek-token=SHZRKCymF3i8QsTpdXu3At,
92372254,seek,"Technical Project Manager Delivery Lead, Clerk Grade 9/10 - Parliament of NSW",Parliament of NSW,Sydney NSW (Hybrid),"$129,464 to $142,665 p.a. plus Super & LL",Full time,2026-05-30T10:18:49.414Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://secure.dc2.pageuppeople.com/apply/1224/aw/applicationForm/initApplication.asp?lJobID=492577&sCompletionSignal=B2bHB5njN6YLzrLVUbLkQP&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=801,
92381418,seek,Scrum Master,Peoplebank Australia QLD,Brisbane QLD (Hybrid),Competitive market rate,Contract/Temp,2026-05-30T10:33:47.423Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://applr.io/l/c87a719e?portal=amw&seek-token=GDvaHBoZZ3PUZpDR3EPNoZ,
92395675,seek,"Lead, Performance and Monitoring",WorkCover Queensland,Brisbane QLD (Hybrid),,Full time,2026-05-30T10:34:54.854Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://secure.dc2.pageuppeople.com/apply/615/aw/applicationForm/initApplication.asp?lJobID=494395&sCompletionSignal=4RLbHCe4MPWDijLiKAHyVD&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=804,
92356759,seek,ICT Principal Infrastructure Engineer,City of Moreton Bay,"Strathpine, Brisbane QLD (Hybrid)","From $117,900pa + super + 9 day fortnight (RDO)",Full time,2026-05-30T10:35:23.478Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://secure.dc2.pageuppeople.com/apply/586/gateway/Default.aspx?c=apply&sJobIDs=501278&SourceTypeID=806&seek-token=hjTkS49eeQQkjZktcbAqt,
92407933,seek,Senior Project Manager,RPS,"Townsville, Northern QLD (Hybrid)",Permanent Full time Opportunity,Full time,2026-05-30T10:43:56.616Z,ats_cornerstone_no_submit,false,,2026-05-30T10:17:52.066Z,cornerstone,https://tetratech.csod.com/ux/ats/careersite/1/home/requisition/8327?c=tetratech&seek-token=CQLqkDAdehj2hBtm3iGCHt,
92363835,seek,Project Manager,Seqwater,Brisbane QLD (Hybrid),,Contract/Temp,2026-05-30T10:49:03.882Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/aw/applicationForm/initApplication.asp?lJobID=500057&sCompletionSignal=WT2CjnvPuQfcokjETYbAhK&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=811,
92381928,seek,Contract Manager,EPEC Group,"South Brisbane, Brisbane QLD (Hybrid)",Attractive salary package + employee benefits,Full time,2026-05-30T10:59:26.738Z,ats_jobadder_submit_failed,false,,2026-05-30T10:17:52.066Z,jobadder,https://apply.jobadder.com/18158/865987/xuslnigijp3uniucg7byhvsvoq?site=au6&seek-token=SaM7RbVdgW6qkPQ1UQ16gG,
92354764,seek,Senior Software Developer,Corporate Travel Management,Sydney NSW (Hybrid),,Full time,2026-05-30T11:33:22.641Z,ats_jobadder_no_submit,false,,2026-05-30T10:17:52.066Z,jobadder,https://apply.jobadder.com/17611/904258/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=VN6maSuxBQfEGQGXGwjQ3P,
92387383,seek,Senior Automation Developer,NSW Department of Customer Service,"Parramatta, Sydney NSW (Hybrid)",$129464.0k - $142665.0k p.a.,Contract/Temp,2026-05-30T11:36:04.601Z,ats_cornerstone_no_submit,false,,2026-05-30T10:17:52.066Z,cornerstone,https://nswconnect.csod.com/ux/ats/careersite/2/home/requisition/52014?c=nswconnect&seek-token=DQ1De6RAGPHiFLbd7SRGV&source=seek_oz,
92410138,seek,Platform Engineer (Data),Virgin Australia,"South Brisbane, Brisbane QLD (Hybrid)",,Full time,2026-05-30T11:40:05.674Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://secure.dc2.pageuppeople.com/apply/549/aw/applicationForm/initApplication.asp?lJobID=509916&sCompletionSignal=6m6w1NhwDQRABVeeMyvDhb&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92409331,seek,Solutions Architect - Financial Services,DWS Limited,Sydney NSW (Hybrid),Up to $225k pkg (dept on exp),Full time,2026-05-30T12:01:39.564Z,ats_jobadder_submit_failed,false,,2026-05-30T10:17:52.066Z,jobadder,https://apply.jobadder.com/16850/1963871/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=Corytnji2ircSbuBJMtexz,
92411740,seek,Business Analyst,Peoplebank Australia NSW,"Macquarie Park, Sydney NSW (Hybrid)",Competitive Remuneration,Contract/Temp,2026-05-30T12:06:37.667Z,ats_pageup_no_submit,false,,2026-05-30T10:17:52.066Z,pageup,https://applr.io/l/a4c777e7?portal=amw&seek-token=AcrD6vh2pRD2G8uTcmHgXs,
